timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger,bino_eye_pupil_diameter_mm,bino_eye_pixels_per_degree_x,bino_eye_pixels_per_degree_y,left_eye_vel_x,left_eye_vel_y,left_eye_vel,right_eye_vel_x,right_eye_vel_y,right_eye_vel,bino_eye_vel_x,bino_eye_vel_y,bino_eye_vel
1354500143720900,1525.70996094,276.196014404,2.6066300869,162.753997803,93.1460037231,-529.20501709,11.8290996552,-4.59366989136,0.204335004091,-0.0800888985395,0.975619018078,54.2868003845,54.2868003845,1,1585.15002441,263.401000977,2.56648993492,222.746994019,92.846496582,-521.117004395,6.69122982025,-4.9494099617,0.116084001958,-0.0862762033939,0.989485025406,54.2868003845,54.2868003845,1,1577.23999023,240.121994019,1,0,2.58656001091,54.2868003845,54.2868003845,-0.0184386745095,-0.0221488941461,0.0288194064051,0.147284522653,-0.283663243055,0.319620966911,0.0737546980381,-0.176825746894,0.191590964794
1354500148629100,1525.69995117,276.183990479,2.69516992569,162.748001099,93.0925979614,-529.343994141,11.8290996552,-4.59366989136,0.204335004091,-0.0800888985395,0.975619018078,54.3011016846,54.3011016846,1,1585.22998047,263.247009277,2.59947991371,222.770996094,92.8134002686,-521.258972168,6.69122982025,-4.9494099617,0.116084001958,-0.0862762033939,0.989485025406,54.3011016846,54.3011016846,1,1577.2800293,240.026000977,1,0,2.64732503891,54.3011016846,54.3011016846,-0.0550766475499,-0.0626637339592,0.0834276974201,0.58920776844,3.11964249611,3.17479681969,0.184113368392,1.70900595188,1.71889472008
1354500153693100,1525.68005371,276.161987305,2.68927001953,162.742996216,93.1134033203,-529.242980957,11.8290996552,-4.59366989136,0.204335004091,-0.0800888985395,0.975619018078,54.2943992615,54.2943992615,1,1585.4699707,265.095001221,2.47325992584,222.766998291,92.8047027588,-521.221008301,6.69122982025,-4.90854978561,0.116090998054,-0.0855655968189,0.989546000957,54.2943992615,54.2943992615,1,1577.33996582,241.050003052,1,0,2.58126497269,54.2943992615,54.2943992615,-0.0919556319714,7.64355897903,7.64411211014,0.534197032452,23.6838035583,23.6898269653,-0.82894963026,17.6703205109,17.6897544861
1354500158696700,1525.65002441,280.334014893,2.61860990524,162.75,93.1188964844,-529.213989258,11.8290996552,-4.51556015015,0.204357996583,-0.0787296965718,0.975724995136,54.293598175,54.293598175,1,1585.52001953,276.105987549,2.4783000946,222.779006958,92.7948989868,-521.231994629,6.69122982025,-4.69635009766,0.116127997637,-0.0818751007318,0.989853978157,54.293598175,54.293598175,1,1576.82995605,249.619995117,1,0,2.54845499992,54.293598175,54.293598175,-0.0553090944886,7.68970632553,7.68990516663,-17.6078529358,53.2143707275,56.0518112183,-11.6771888733,34.9433441162,36.842830658
1354500163686600,1525.65002441,280.337005615,2.61964988708,162.746994019,93.1006011963,-529.244995117,11.8290996552,-4.51556015015,0.204357996583,-0.0787296965718,0.975724995136,54.2934989929,54.2934989929,1,1575.91003418,293.986999512,2.59748005867,222.776992798,92.8061981201,-521.197021484,6.50627994537,-4.35296010971,0.112985000014,-0.0759003981948,0.990692973137,54.2934989929,54.2934989929,1,1571,260.022003174,1,0,2.60856485367,54.2934989929,54.2934989929,0,0.00550843635574,0.00550843635574,-17.7000656128,32.9339828491,37.3890304565,-10.7378530502,19.1588459015,21.9627609253
1354500168700700,1525.65002441,280.337005615,2.61964988708,162.746994019,93.1006011963,-529.244995117,11.8290996552,-4.51556015015,0.204357996583,-0.0787296965718,0.975724995136,54.2934989929,54.2934989929,1,1575.91003418,293.986999512,2.59748005867,222.776992798,92.8061981201,-521.197021484,6.50627994537,-4.35296010971,0.112985000014,-0.0759003981948,0.990692973137,54.2934989929,54.2934989929,1,1571,260.022003174,1,0,2.60856485367,54.2934989929,54.2934989929,0.0553091913462,-0.248666554689,0.254743337631,0.0919571518898,-0.044179905206,0.102019518614,0.0921819880605,-0.169468715787,0.192917510867
1354500173718400,1525.68005371,280.20199585,2.61039996147,162.742004395,93.1027984619,-529.250976562,11.8290996552,-4.51556015015,0.204357996583,-0.0787296965718,0.975724995136,54.3047981262,54.3047981262,1,1575.95996094,293.963012695,2.61939001083,222.792999268,92.7449035645,-521.414001465,6.50627994537,-4.35296010971,0.112985000014,-0.0759003981948,0.990692973137,54.3047981262,54.3047981262,1,1571.05004883,259.929992676,1,0,2.61489486694,54.3047981262,54.3047981262,-18.2673435211,24.415895462,30.4931430817,-28.8372936249,0.0976139008999,28.8374595642,-26.3329391479,15.3669681549,30.4888076782
1354500178630700,1515.72998047,293.596008301,2.608700037,162.742996216,93.0557022095,-529.369995117,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3073997498,54.3073997498,1,1560.25,294.040008545,2.87954998016,222.79800415,92.7472000122,-521.340026855,6.2023601532,-4.35296010971,0.107729002833,-0.0759003981948,0.991279006004,54.3073997498,54.3073997498,1,1556.69995117,268.367004395,1,0,2.74412488937,54.3073997498,54.3073997498,-18.3033313751,24.5123348236,30.5919361115,-28.7621860504,0.0239387061447,28.7621955872,-26.3132457733,15.37915802,30.4779491425
1354500183713900,1515.73999023,293.514007568,2.62305998802,162.742004395,93.0708999634,-529.323974609,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.2994995117,54.2994995117,1,1560.33996582,293.976013184,2.50670003891,222.802993774,92.7752990723,-521.228027344,6.2023601532,-4.35296010971,0.107729002833,-0.0759003981948,0.991279006004,54.2994995117,54.2994995117,1,1556.76000977,268.282012939,1,0,2.56487989426,54.2994995117,54.2994995117,0,-0.075535915792,0.075535915792,-10.5894165039,0.143653124571,10.5903911591,-5.72746562958,0.39043751359,5.7407579422
1354500188601000,1515.72998047,293.554992676,2.66441988945,162.744995117,93.0584030151,-529.344970703,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3016014099,54.3016014099,1,1554.5,294.118011475,2.52622008324,222.792999268,92.7600021362,-521.24597168,6.09089994431,-4.35296010971,0.105800002813,-0.0759003981948,0.991486012936,54.3016014099,54.3016014099,1,1553.58996582,268.57901001,1,0,2.59531998634,54.3016014099,54.3016014099,-0.0184336472303,0.0754767879844,0.0776952058077,-10.7546844482,0.261499255896,10.7578630447,-5.83784627914,0.546939790249,5.86341142654
1354500193580800,1515.72998047,293.554992676,2.66441988945,162.744995117,93.0584030151,-529.344970703,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3016014099,54.3016014099,1,1554.5,294.118011475,2.52622008324,222.792999268,92.7600021362,-521.24597168,6.09089994431,-4.35296010971,0.105800002813,-0.0759003981948,0.991486012936,54.3016014099,54.3016014099,1,1553.58996582,268.57901001,1,0,2.59531998634,54.3016014099,54.3016014099,-0.0184336472303,-0.0147244380787,0.0235925503075,0.165678024292,-0.44201412797,0.472044169903,0.110601879656,-0.261499255896,0.283927172422
1354500198593700,1515.7199707,293.54699707,2.60700011253,162.744995117,93.0680999756,-529.265991211,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.2924003601,54.2924003601,1,1554.58996582,293.877990723,2.57492995262,222.787002563,92.795501709,-521.140991211,6.09089994431,-4.35296010971,0.105800002813,-0.0759003981948,0.991486012936,54.2924003601,54.2924003601,1,1553.65002441,268.437011719,1,0,2.59096503258,54.2924003601,54.2924003601,0.147494167089,-0.327814787626,0.359467744827,0.0921838581562,-0.127090066671,0.157002389431,0.147494167089,-0.263398528099,0.301882952452
1354500203565900,1515.81005859,293.37701416,2.60721993446,162.746002197,93.0589981079,-529.325012207,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3031997681,54.3031997681,1,1554.55004883,294.04901123,2.49635004997,222.807998657,92.7405014038,-521.294006348,6.09089994431,-4.35296010971,0.105800002813,-0.0759003981948,0.991486012936,54.3031997681,54.3031997681,1,1553.67004395,268.436004639,1,0,2.55178499222,54.3031997681,54.3031997681,0.184106260538,-0.283577561378,0.338099598885,-11.6382579803,0.513822793961,11.6495952606,-6.20588684082,0.510057508945,6.22681236267
1354500208562100,1515.81994629,293.393005371,2.65112996101,162.736999512,93.064201355,-529.29498291,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.2949981689,54.2949981689,1,1548.27001953,294.157012939,2.51552009583,222.805999756,92.7741012573,-521.159973145,5.96926021576,-4.35296010971,0.103694997728,-0.0759003981948,0.991708993912,54.2949981689,54.2949981689,1,1550.2800293,268.713989258,1,0,2.58332490921,54.2949981689,54.2949981689,-0.110615335405,0.239385530353,0.263706624508,-11.5480613708,0.237586915493,11.5505046844,-6.31743955612,0.655654370785,6.35137176514
1354500213500500,1515.75,293.506988525,2.63745999336,162.742996216,93.0574035645,-529.323974609,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3026008606,54.3026008606,1,1548.2800293,294.178009033,2.58350992203,222.832992554,92.7431030273,-521.28302002,5.96926021576,-4.35296010971,0.103694997728,-0.0759003981948,0.991708993912,54.3026008606,54.3026008606,1,1550.23999023,268.791992188,1,0,2.6104850769,54.3026008606,54.3026008606,-0.0366418175399,0.05889666453,0.0693645402789,0.0737332329154,-0.0460832715034,0.0869497433305,0.0184333082289,0.00736208306625,0.0198491085321
1354500218536800,1515.80004883,293.424987793,2.62155008316,162.746002197,93.0439987183,-529.364990234,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3036994934,54.3036994934,1,1548.31005859,294.131988525,2.66008996964,222.802993774,92.7384033203,-521.260986328,5.96926021576,-4.35296010971,0.103694997728,-0.0759003981948,0.991708993912,54.3036994934,54.3036994934,1,1550.29003906,268.717987061,1,0,2.6408200264,54.3036994934,54.3036994934,0.0921646803617,-0.151003956795,0.176908239722,0.0552988015115,-0.0847465395927,0.101192556322,0.0921646803617,-0.136280089617,0.164519280195
1354500223513700,1515.80004883,293.424987793,2.62155008316,162.746002197,93.0439987183,-529.364990234,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3036994934,54.3036994934,1,1548.31005859,294.131988525,2.66008996964,222.802993774,92.7384033203,-521.260986328,5.96926021576,-4.35296010971,0.103694997728,-0.0759003981948,0.991708993912,54.3036994934,54.3036994934,1,1550.29003906,268.717987061,1,0,2.6408200264,54.3036994934,54.3036994934,-0.0184329338372,0.0810374766588,0.0831074342132,-0.0368658676744,0.204448223114,0.207745447755,-0.0368658676744,0.1602204144,0.164407029748
1354500228488300,1515.79003906,293.468994141,2.59629011154,162.744003296,93.0643005371,-529.302978516,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3005981445,54.3005981445,1,1548.29003906,294.243011475,2.53549003601,222.826004028,92.743598938,-521.263977051,5.96926021576,-4.35296010971,0.103694997728,-0.0759003981948,0.991708993912,54.3005981445,54.3005981445,1,1550.27001953,268.804992676,1,0,2.56589007378,54.3005981445,54.3005981445,-0.110603928566,0.0847513824701,0.139341399074,0.0550771579146,0.0184339880943,0.058080162853,-0.0184339880943,0.0571004003286,0.0600022301078
1354500233488400,1515.73999023,293.471008301,2.57839989662,162.75100708,93.0520019531,-529.315002441,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.292301178,54.292301178,1,1548.33996582,294.141998291,2.5214600563,222.783004761,92.7822036743,-521.081970215,5.96926021576,-4.35296010971,0.103694997728,-0.0759003981948,0.991708993912,54.292301178,54.292301178,1,1550.2800293,268.74899292,1,0,2.54993009567,54.292301178,54.292301178,-0.0184368044138,0.07734464854,0.0795117020607,0.0735223814845,-0.14738202095,0.164702758193,0.0184368044138,-0.03867232427,0.0428423210979
1354500238463700,1515.7800293,293.510986328,2.57352995872,162.740997314,93.056098938,-529.304992676,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.2983016968,54.2983016968,1,1548.32995605,294.162994385,2.53404998779,222.824996948,92.7490997314,-521.210998535,5.96926021576,-4.35296010971,0.103694997728,-0.0759003981948,0.991708993912,54.2983016968,54.2983016968,1,1550.2800293,268.783996582,1,0,2.55379009247,54.2983016968,54.2983016968,0.0737390741706,0.0736266598105,0.104203343391,-0.0184347685426,0.0386680476367,0.0428375825286,0,0.0644654855132,0.0644654855132
1354500243448900,1515.7800293,293.510986328,2.57352995872,162.740997314,93.056098938,-529.304992676,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.2983016968,54.2983016968,1,1548.32995605,294.162994385,2.53404998779,222.824996948,92.7490997314,-521.210998535,5.96926021576,-4.35296010971,0.103694997728,-0.0759003981948,0.991708993912,54.2983016968,54.2983016968,1,1550.2800293,268.783996582,1,0,2.55379009247,54.2983016968,54.2983016968,-0.0553043037653,0.0184347685426,0.058295853436,-6.37213420868,0.0884082019329,6.37274742126,-3.46236419678,0.270732551813,3.47293281555
1354500248438500,1515.75,293.520996094,2.61827993393,162.75100708,93.0559005737,-529.315979004,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.3064002991,54.3064002991,1,1544.86999512,294.210998535,2.43770003319,222.843994141,92.6994018555,-521.359008789,5.90232992172,-4.35296010971,0.102536000311,-0.0759003981948,0.991828978062,54.3064002991,54.3064002991,1,1548.40002441,268.930999756,1,0,2.52798986435,54.3064002991,54.3064002991,0,-0.150996446609,0.150996446609,-6.38961648941,0.0184320192784,6.38964319229,-3.4434158802,0.136273309588,3.44611144066
1354500253457400,1515.7800293,293.428985596,2.61191010475,162.744995117,93.0386962891,-529.338989258,11.6452999115,-4.26713991165,0.201293006539,-0.0744068026543,0.976701021194,54.2999000549,54.2999000549,1,1544.85998535,294.17300415,2.60108995438,222.835998535,92.7444000244,-521.206970215,5.90232992172,-4.35296010971,0.102536000311,-0.0759003981948,0.991828978062,54.2999000549,54.2999000549,1,1548.41003418,268.858001709,1,0,2.60650014877,54.2999000549,54.2999000549,0.165683209896,-3.06631970406,3.07079267502,0.0553026720881,-0.20997031033,0.217131108046,0.220985889435,-1.84533333778,1.85851824284
1354500258483500,1515.83996582,291.855987549,2.60423994064,162.748001099,93.0587005615,-529.213989258,11.6452999115,-4.29422998428,0.201286002994,-0.0748782977462,0.976665973663,54.2997016907,54.2997016907,1,1544.90002441,294.096984863,2.54013991356,222.839996338,92.6910018921,-521.317993164,5.90232992172,-4.35296010971,0.102536000311,-0.0759003981948,0.991828978062,54.2997016907,54.2997016907,1,1548.52001953,267.928985596,1,0,2.57218980789,54.2997016907,54.2997016907,0.0735123604536,-2.84163475037,2.84258556366,0.036868583411,-0.114202685654,0.12000644207,0.165683820844,-1.6630204916,1.67125356197
1354500263394200,1515.81994629,291.885986328,2.57058000565,162.75100708,93.0511016846,-529.28302002,11.6452999115,-4.29422998428,0.201286002994,-0.0748782977462,0.976665973663,54.3003997803,54.3003997803,1,1544.88000488,294.110992432,2.54735994339,222.841003418,92.7095031738,-521.265991211,5.90232992172,-4.35296010971,0.102536000311,-0.0759003981948,0.991828978062,54.3003997803,54.3003997803,1,1548.5,267.954986572,1,0,2.55896997452,54.3003997803,54.3003997803,-0.0368681102991,0.0552459619939,0.066418170929,-0.0368681102991,0.0257964357734,0.0449968166649,-0.0368681102991,0.0478835850954,0.0604325681925
1354500268382000,1515.81994629,291.885986328,2.57058000565,162.75100708,93.0511016846,-529.28302002,11.6452999115,-4.29422998428,0.201286002994,-0.0748782977462,0.976665973663,54.3003997803,54.3003997803,1,1544.88000488,294.110992432,2.54735994339,222.841003418,92.7095031738,-521.265991211,5.90232992172,-4.35296010971,0.102536000311,-0.0759003981948,0.991828978062,54.3003997803,54.3003997803,1,1548.5,267.954986572,1,0,2.55896997452,54.3003997803,54.3003997803,-0.0550773590803,-0.00365309021436,0.0551983751357,12.9465522766,-0.257795780897,12.9491186142,6.97976255417,-0.576401412487,7.00352239609
1354500273449700,1515.79003906,291.884002686,2.60760998726,162.74899292,93.0419006348,-529.307983398,11.6452999115,-4.29422998428,0.201286002994,-0.0748782977462,0.976665973663,54.3039016724,54.3039016724,1,1551.91003418,293.971008301,2.7990899086,222.845993042,92.6937026978,-521.309020996,6.03801012039,-4.35296010971,0.10488499701,-0.0759003981948,0.991584002972,54.3039016724,54.3039016724,1,1552.29003906,267.641998291,1,0,2.70335006714,54.3039016724,54.3039016724,-0.147238135338,0.0810371786356,0.168065741658,12.9088506699,0.0276493001729,12.9088802338,6.90558099747,-0.36461108923,6.91519975662
1354500278382600,1515.73999023,291.929992676,2.59966993332,162.744003296,93.0358963013,-529.301025391,11.6452999115,-4.29422998428,0.201286002994,-0.0748782977462,0.976665973663,54.3004989624,54.3004989624,1,1551.89001465,294.12600708,2.55190992355,222.839996338,92.7161026001,-521.249023438,6.03801012039,-4.35296010971,0.10488499701,-0.0759003981948,0.991584002972,54.3004989624,54.3004989624,1,1552.25,267.756988525,1,0,2.57578992844,54.3004989624,54.3004989624,-0.589439094067,3.56720805168,3.61557912827,2.72553753853,-35.2814788818,35.3865966797,2.19140052795,-17.9022445679,18.0358695984
1354500283419500,1515.4699707,293.821014404,2.601749897,162.751998901,93.0381011963,-529.244995117,11.6398000717,-4.25850009918,0.20120100677,-0.0742565020919,0.976731002331,54.2976989746,54.2976989746,1,1553.39001465,274.812988281,2.55666995049,222.82800293,92.7054977417,-521.242004395,6.06669998169,-4.72480010986,0.105327002704,-0.0823699012399,0.991020023823,54.2976989746,54.2976989746,1,1553.47998047,257.92098999,1,0,2.57920980453,54.2976989746,54.2976989746,-0.53416454792,3.53052210808,3.57070279121,2.79941797256,-35.5171661377,35.6273193359,2.28368854523,-18.0578422546,18.2016735077
1354500288451100,1515.44995117,293.846984863,2.57944011688,162.753005981,93.0422973633,-529.206970215,11.6398000717,-4.25850009918,0.20120100677,-0.0742565020919,0.976731002331,54.2914009094,54.2914009094,1,1553.41003418,274.841003418,2.49584007263,222.835006714,92.7267990112,-521.153991699,6.06669998169,-4.72480010986,0.105327002704,-0.0823699012399,0.991020023823,54.2914009094,54.2914009094,1,1553.48999023,257.95199585,1,0,2.53764009476,54.2914009094,54.2914009094,-0.0368742197752,0.0478353090584,0.0603980533779,0.0368742197752,0.0516014248133,0.0634225159883,0.0184371098876,0.0571100749075,0.060012396425
1354500293446100,1515.44995117,293.846984863,2.57944011688,162.753005981,93.0422973633,-529.206970215,11.6398000717,-4.25850009918,0.20120100677,-0.0742565020919,0.976731002331,54.2914009094,54.2914009094,1,1553.41003418,274.841003418,2.49584007263,222.835006714,92.7267990112,-521.153991699,6.06669998169,-4.72480010986,0.105327002704,-0.0823699012399,0.991020023823,54.2914009094,54.2914009094,1,1553.48999023,257.95199585,1,0,2.53764009476,54.2914009094,54.2914009094,-5.58082342148,11.1472568512,12.4662313461,-0.0184371098876,-0.00370990647934,0.0188066586852,-3.40749287605,6.45591163635,7.29998636246
1354500298435600,1512.42004395,299.898986816,2.58250999451,162.755996704,93.0551986694,-529.16998291,11.5836000443,-4.14469003677,0.200273007154,-0.0722754970193,0.977070987225,54.2890014648,54.2890014648,1,1553.40002441,274.838989258,2.54482007027,222.843002319,92.7337036133,-521.143005371,6.06669998169,-4.72480010986,0.105327002704,-0.0823699012399,0.991020023823,54.2890014648,54.2890014648,1,1551.64001465,261.457000732,1,0,2.56366491318,54.2890014648,54.2890014648,-5.56263208389,11.1403856277,12.4519500732,0.18415440619,-0.210012465715,0.279317170382,-3.27880263329,6.32909917831,7.1279759407
1354500303456300,1512.43005371,299.894989014,2.59114003181,162.755996704,93.0272979736,-529.202026367,11.5836000443,-4.14469003677,0.200273007154,-0.0722754970193,0.977070987225,54.2942008972,54.2942008972,1,1553.51000977,274.726989746,2.53386998177,222.865997314,92.7101974487,-521.210021973,6.06669998169,-4.72480010986,0.105327002704,-0.0823699012399,0.991020023823,54.2942008972,54.2942008972,1,1551.70996094,261.388000488,1,0,2.56250500679,54.2942008972,54.2942008972,-6.83329534531,0.154740080237,6.83504724503,0.128828287125,0.0681800618768,0.145757496357,-3.6283261776,0.348094910383,3.64498567581
1354500308415700,1508.70996094,299.983001709,2.60563993454,162.764007568,93.0267028809,-529.213012695,11.5149002075,-4.14469003677,0.199101001024,-0.0722754970193,0.97731000185,54.2927017212,54.2927017212,1,1553.4699707,274.87600708,2.51842999458,222.850006104,92.7213973999,-521.16998291,6.06669998169,-4.72480010986,0.105327002704,-0.0823699012399,0.991020023823,54.2927017212,54.2927017212,1,1549.67004395,261.645996094,1,0,2.56203508377,54.2927017212,54.2927017212,-6.88879394531,0.254178702831,6.89348173141,-0.0368733368814,3.81818890572,3.81836700439,-3.88631486893,2.51969671249,4.63166427612
1354500313317000,1508.68994141,300.032989502,2.58118009567,162.776992798,93.0282974243,-529.192016602,11.5149002075,-4.14469003677,0.199101001024,-0.0722754970193,0.97731000185,54.2901992798,54.2901992798,1,1553.48999023,276.799987793,2.61572003365,222.861999512,92.7326965332,-521.142028809,6.06669998169,-4.68915987015,0.105332002044,-0.081749998033,0.991070985794,54.2901992798,54.2901992798,1,1549.59997559,262.756011963,1,0,2.59845018387,54.2901992798,54.2901992798,-0.0368750356138,0.0920751690865,0.0991846993566,0.0368750356138,3.54388213158,3.54407405853,-0.129062637687,2.0445971489,2.0486664772
1354500318339100,1508.68994141,300.032989502,2.58118009567,162.776992798,93.0282974243,-529.192016602,11.5149002075,-4.14469003677,0.199101001024,-0.0722754970193,0.97731000185,54.2901992798,54.2901992798,1,1553.48999023,276.799987793,2.61572003365,222.861999512,92.7326965332,-521.142028809,6.06669998169,-4.68915987015,0.105332002044,-0.081749998033,0.991070985794,54.2901992798,54.2901992798,1,1549.59997559,262.756011963,1,0,2.59845018387,54.2901992798,54.2901992798,0.0553125590086,0.0405288115144,0.0685715973377,-9.72556591034,0.176842793822,9.72717380524,-5.23108386993,0.443905740976,5.24988460541
1354500323354600,1508.7199707,300.054992676,2.54931998253,162.776000977,93.0460968018,-529.125,11.5149002075,-4.14469003677,0.199101001024,-0.0722754970193,0.97731000185,54.2878990173,54.2878990173,1,1548.20996094,276.895996094,2.55413007736,222.87600708,92.7211990356,-521.161010742,5.96442985535,-4.68915987015,0.103563003242,-0.081749998033,0.991258025169,54.2878990173,54.2878990173,1,1546.76000977,262.997009277,1,0,2.55172491074,54.2878990173,54.2878990173,-0.128843232989,0.477090984583,0.494182556868,-9.54159545898,0.176850274205,9.54323387146,-5.23130559921,0.688906610012,5.27647161484
1354500328246900,1508.61999512,300.291992188,2.58648991585,162.785995483,93.0165023804,-529.168029785,11.5149002075,-4.14469003677,0.199101001024,-0.0722754970193,0.97731000185,54.2946014404,54.2946014404,1,1548.31005859,276.895996094,2.59991002083,222.897994995,92.6962966919,-521.244995117,5.96442985535,-4.68915987015,0.103563003242,-0.081749998033,0.991258025169,54.2946014404,54.2946014404,1,1546.76000977,263.130004883,1,0,2.59319996834,54.2946014404,54.2946014404,-0.0735192671418,0.331511199474,0.339565545321,0.31318756938,-0.149174407125,0.346899777651,0.12882733345,0.0920677036047,0.158344388008
1354500333268100,1508.68005371,300.234985352,2.53391003609,162.79800415,93.0166015625,-529.143005371,11.5149002075,-4.14469003677,0.199101001024,-0.0722754970193,0.97731000185,54.2891998291,54.2891998291,1,1548.38000488,276.815002441,2.60798001289,222.904998779,92.7203979492,-521.161987305,5.96442985535,-4.68915987015,0.103563003242,-0.081749998033,0.991258025169,54.2891998291,54.2891998291,1,1546.82995605,263.04699707,1,0,2.57094502449,54.2891998291,54.2891998291,0.110627152026,-0.105005852878,0.152527362108,0.128840148449,-0.149189248681,0.197122335434,0.128840148449,-0.152899309993,0.19994494319
1354500338321100,1508.68005371,300.234985352,2.53391003609,162.79800415,93.0166015625,-529.143005371,11.5149002075,-4.14469003677,0.199101001024,-0.0722754970193,0.97731000185,54.2891998291,54.2891998291,1,1548.38000488,276.815002441,2.60798001289,222.904998779,92.7203979492,-521.161987305,5.96442985535,-4.68915987015,0.103563003242,-0.081749998033,0.991258025169,54.2891998291,54.2891998291,1,1546.82995605,263.04699707,1,0,2.57094502449,54.2891998291,54.2891998291,-0.0553135760128,-0.0828579366207,0.099624440074,0.0553135760128,0.0331656597555,0.0644945949316,0,-0.0258017592132,0.0258017592132
1354500343259500,1508.65002441,300.190002441,2.56319999695,162.792999268,93.0326004028,-529.094970703,11.5149002075,-4.14845991135,0.199100002646,-0.0723410025239,0.977306008339,54.2854995728,54.2854995728,1,1548.41003418,276.833007812,2.73112988472,222.914001465,92.724899292,-521.135986328,5.96442985535,-4.68915987015,0.103563003242,-0.081749998033,0.991258025169,54.2854995728,54.2854995728,1,1546.82995605,263.032989502,1,0,2.64716482162,54.2854995728,54.2854995728,0.0550924800336,0.0276586711407,0.0616456270218,15.3078374863,-7.1105837822,16.878692627,8.52899074554,-4.49104881287,9.63914966583
1354500348225200,1508.70996094,300.25,2.55432009697,162.815994263,93.0410003662,-529.033996582,11.5149002075,-4.14845991135,0.199100002646,-0.0723410025239,0.977306008339,54.2775001526,54.2775001526,1,1556.68994141,272.954986572,2.37313008308,222.914001465,92.7498016357,-521.036010742,6.12408018112,-4.76331996918,0.106312997639,-0.0830397978425,0.990858972073,54.2775001526,54.2775001526,1,1551.45996094,260.609008789,1,0,2.46372509003,54.2775001526,54.2775001526,33.3655471802,-76.6100158691,83.5604858398,15.1627855301,-6.87762260437,16.6496772766,29.0728740692,-48.6997070312,56.7176628113
1354500353211800,1526.76000977,258.608001709,2.59610009193,162.822006226,93.0314025879,-529.065002441,11.8486003876,-4.92401981354,0.204567998648,-0.0858346968889,0.975081980228,54.2844009399,54.2844009399,1,1556.64001465,273.100006104,2.5426299572,222.942001343,92.7376022339,-521.146972656,6.12408018112,-4.76331996918,0.106312997639,-0.0830397978425,0.990858972073,54.2844009399,54.2844009399,1,1562.60998535,236.600006104,1,0,2.56936502457,54.2844009399,54.2844009399,33.2508964539,-76.7108001709,83.6072311401,-0.0919725671411,0.26714771986,0.282536476851,20.5400161743,-44.2281799316,48.7649879456
1354500358192800,1526.76000977,258.608001709,2.59610009193,162.822006226,93.0314025879,-529.065002441,11.8486003876,-4.92401981354,0.204567998648,-0.0858346968889,0.975081980228,54.2844009399,54.2844009399,1,1556.64001465,273.100006104,2.5426299572,222.942001343,92.7376022339,-521.146972656,6.12408018112,-4.76331996918,0.106312997639,-0.0830397978425,0.990858972073,54.2844009399,54.2844009399,1,1562.60998535,236.600006104,1,0,2.56936502457,54.2844009399,54.2844009399,0,0.0552622489631,0.0552622489631,0.349900513887,-0.368452429771,0.508121609688,0.184170007706,-0.187908500433,0.263112515211
