timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1354427932520900,810.433,500.17,2.43408,146.259,86.2638,-530.518,-0.0811921,0.381076,-0.00141704,0.00665099,0.999977,54.4341,54.4341,1,844.765,493.773,2.22873,206.26,88.4889,-519.925,-6.02984,0.0104904,-0.105046,0.000183092,0.994467,54.4341,54.4341,1,827.599,496.971,1,0
1354427937512100,811.909,500.322,2.43292,146.518,86.2782,-530.452,-0.0811921,0.381076,-0.00141704,0.00665099,0.999977,54.4336,54.4336,1,846.381,493.794,2.33311,206.541,88.5217,-519.994,-6.02984,0.0104904,-0.105046,0.000183092,0.994467,54.4336,54.4336,1,829.145,497.058,1,0
1354427942516200,813.506,516.027,2.43463,146.857,86.317,-530.401,-0.0811921,0.679489,-0.00141697,0.011859,0.999929,54.4337,54.4337,1,851.053,493.643,2.23636,206.892,88.531,-520.059,-5.97085,0.0104904,-0.104023,0.000183092,0.994575,54.4337,54.4337,1,832.28,504.835,1,0
1354427947480800,815.309,516.249,2.42778,147.257,86.3853,-530.227,-0.0811921,0.679489,-0.00141697,0.011859,0.999929,54.4169,54.4169,1,854.181,504.135,2.23249,207.277,88.6309,-519.921,-5.94433,0.205547,-0.103562,0.00358747,0.994617,54.4169,54.4169,1,834.745,510.192,1,0
1354427952489000,816.979,526.878,2.4518,147.638,86.473,-530.056,-0.0811921,0.875029,-0.0014169,0.0152715,0.999882,54.4069,54.4069,1,855.805,504.159,2.25306,207.616,88.6683,-519.912,-5.94433,0.205547,-0.103562,0.00358747,0.994617,54.4069,54.4069,1,836.392,515.518,1,0
1354427957463000,818.392,527.149,2.4187,147.953,86.5197,-529.996,-0.0811921,0.875029,-0.0014169,0.0152715,0.999882,54.4181,54.4181,1,857.195,507.803,2.20821,207.937,88.641,-520.216,-5.94433,0.273982,-0.103561,0.00478186,0.994612,54.4181,54.4181,1,837.793,517.476,1,0
1354427962432600,850.957,534.902,2.41836,148.177,86.5363,-529.97,0.520884,1.02099,0.00908958,0.0178187,0.9998,54.4135,54.4135,1,900.179,530.218,2.21407,208.166,88.7269,-520.17,-5.13555,0.706968,-0.0895055,0.0123386,0.99591,54.4135,54.4135,1,875.568,532.56,1,0
1354427967430300,850.957,534.902,2.41836,148.177,86.5363,-529.97,0.520884,1.02099,0.00908958,0.0178187,0.9998,54.4135,54.4135,1,900.179,530.218,2.21407,208.166,88.7269,-520.17,-5.13555,0.706968,-0.0895055,0.0123386,0.99591,54.4135,54.4135,1,875.568,532.56,1,0
1354427972580900,905.476,548.656,2.39725,148.535,86.6105,-529.853,1.52844,1.27825,0.0266665,0.0223078,0.999395,54.4099,54.4099,1,963.276,530.895,2.16659,208.564,88.8126,-520.254,-3.95238,0.706968,-0.0689221,0.0123386,0.997546,54.4099,54.4099,1,934.376,539.775,1,0
1354427977541300,965.454,549.096,2.39944,148.71,86.6255,-529.876,2.66481,1.27825,0.0464813,0.0223078,0.99867,54.4122,54.4122,1,997.315,530.865,2.09324,208.76,88.8625,-520.298,-3.30934,0.706968,-0.0577223,0.0123386,0.998256,54.4122,54.4122,1,981.385,539.98,1,0
1354427982507500,1003.23,549.359,2.40814,148.851,86.6662,-529.832,3.37124,1.27825,0.0587907,0.0223078,0.998021,54.411,54.411,1,1022.36,531.183,2.25663,208.93,88.9079,-520.34,-2.83893,0.706968,-0.0495246,0.0123386,0.998697,54.411,54.411,1,1012.79,540.271,1,0
1354427987576200,1004.15,549.68,2.45285,149.007,86.7074,-529.826,3.37124,1.27825,0.0587907,0.0223078,0.998021,54.4121,54.4121,1,1023.23,532.88,2.21557,209.09,88.9513,-520.392,-2.83893,0.733793,-0.0495243,0.0128067,0.998691,54.4121,54.4121,1,1013.69,541.28,1,0
1354427992491700,1004.91,549.837,2.44411,149.151,86.7432,-529.811,3.37124,1.27825,0.0587907,0.0223078,0.998021,54.4113,54.4113,1,1024.29,533.196,2.138,209.257,89.0011,-520.413,-2.83893,0.733793,-0.0495243,0.0128067,0.998691,54.4113,54.4113,1,1014.6,541.516,1,0
1354427997497600,1020.03,519.17,2.44812,149.324,86.8478,-529.582,3.64405,0.683511,0.0635533,0.0119292,0.997907,54.4038,54.4038,1,1025.21,543.153,2.06375,209.418,89.0132,-520.513,-2.83893,0.923507,-0.0495219,0.0161175,0.998643,54.4038,54.4038,1,1022.62,531.161,1,0
1354428002286500,1020.82,519.481,2.48447,149.457,86.8763,-529.588,3.64405,0.683511,0.0635533,0.0119292,0.997907,54.3974,54.3974,1,1025.99,543.238,2.12447,209.555,89.1009,-520.401,-2.83893,0.923507,-0.0495219,0.0161175,0.998643,54.3974,54.3974,1,1023.41,531.359,1,0
1354428007474300,1020.82,519.481,2.48447,149.457,86.8763,-529.588,3.64405,0.683511,0.0635533,0.0119292,0.997907,54.3974,54.3974,1,1025.99,543.238,2.12447,209.555,89.1009,-520.401,-2.83893,0.923507,-0.0495219,0.0161175,0.998643,54.3974,54.3974,1,1023.41,531.359,1,0
1354428012373900,1022.31,519.847,2.50681,149.695,86.9224,-529.651,3.64405,0.683511,0.0635533,0.0119292,0.997907,54.4092,54.4092,1,1027.61,544.116,2.06033,209.85,89.1556,-520.617,-2.83893,0.923507,-0.0495219,0.0161175,0.998643,54.4092,54.4092,1,1024.96,531.981,1,0
