timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1713560504276100,500.008,190.494,3.94972,119.383,94.0733,-566.909,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1934,59.1934,1,548.539,240.449,4.10675,184.684,93.0341,-566.306,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1934,59.1934,1,510.647,188.434,1,0
1713560509273200,500.106,190.708,3.9325,119.392,94.0966,-566.888,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1937,59.1937,1,548.571,240.491,4.08735,184.693,93.0284,-566.339,-8.65049,-5.01479,-0.149831,-0.0874129,0.98484,59.1937,59.1937,1,510.722,188.584,1,0
1713560514299700,500.079,190.585,3.93184,119.405,94.1212,-566.95,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2003,59.2003,1,548.806,240.753,4.06455,184.698,93.0394,-566.426,-8.64826,-5.01479,-0.149792,-0.0874129,0.984846,59.2003,59.2003,1,510.836,188.668,1,0
1713560519274000,500.079,190.585,3.93184,119.405,94.1212,-566.95,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2003,59.2003,1,548.806,240.753,4.06455,184.698,93.0394,-566.426,-8.64826,-5.01479,-0.149792,-0.0874129,0.984846,59.2003,59.2003,1,510.836,188.668,1,0
1713560524329500,500.127,190.669,3.98367,119.401,94.122,-566.984,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1973,59.1973,1,548.813,240.7,4.10778,184.71,93.0824,-566.339,-8.64826,-5.01479,-0.149792,-0.0874129,0.984846,59.1973,59.1973,1,510.867,188.688,1,0
1713560529294000,500.295,190.966,3.96701,119.415,94.1488,-567.034,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2003,59.2003,1,548.979,241.013,4.08988,184.724,93.1014,-566.365,-8.64826,-5.01479,-0.149792,-0.0874129,0.984846,59.2003,59.2003,1,511.06,189.045,1,0
1713560534262200,500.295,190.966,3.96701,119.415,94.1488,-567.034,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2003,59.2003,1,548.979,241.013,4.08988,184.724,93.1014,-566.365,-8.64826,-5.01479,-0.149792,-0.0874129,0.984846,59.2003,59.2003,1,511.06,189.045,1,0
1713560539256800,500.302,190.976,3.98428,119.422,94.1267,-567.148,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2069,59.2069,1,548.988,239.806,4.0761,184.726,93.1091,-566.389,-8.64826,-5.03659,-0.149787,-0.087792,0.984813,59.2069,59.2069,1,511.036,188.362,1,0
1713560544286300,500.345,190.94,3.99096,119.433,94.1363,-567.143,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2037,59.2037,1,549.12,239.872,4.11709,184.743,93.1304,-566.334,-8.64826,-5.03659,-0.149787,-0.087792,0.984813,59.2037,59.2037,1,511.129,188.384,1,0
1713560549231400,500.345,190.94,3.99096,119.433,94.1363,-567.143,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2037,59.2037,1,549.12,239.872,4.11709,184.743,93.1304,-566.334,-8.64826,-5.03659,-0.149787,-0.087792,0.984813,59.2037,59.2037,1,511.129,188.384,1,0
1713560554235900,500.41,191.071,3.96902,119.445,94.1524,-567.116,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2067,59.2067,1,549.132,232.978,4.1311,184.75,93.096,-566.421,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.2067,59.2067,1,510.981,184.523,1,0
