timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1705365695939700,960.93,218.236,2.19053,124.068,74.7107,-548.975,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8152,57.8152,1,968.324,195.053,2.06267,190.647,79.8141,-546.202,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8152,57.8152,1,964.709,191.196,1,0
1705365700977500,961.085,218.193,2.2195,124.084,74.6725,-549.062,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8159,57.8159,1,968.432,194.88,2.10757,190.672,79.8332,-546.126,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8159,57.8159,1,964.843,191.073,1,0
1705365705934000,961.34,218.122,2.19316,124.134,74.6344,-549.088,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.814,57.814,1,968.631,194.888,2.14495,190.727,79.8357,-546.05,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.814,57.814,1,965.074,191.036,1,0
1705365710931200,961.435,218.126,2.19443,124.154,74.5718,-549.214,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8266,57.8266,1,968.842,194.547,2.03738,190.765,79.7906,-546.163,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8266,57.8266,1,965.23,190.844,1,0
1705365715944000,961.435,218.126,2.19443,124.154,74.5718,-549.214,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8266,57.8266,1,968.842,194.547,2.03738,190.765,79.7906,-546.163,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8266,57.8266,1,965.23,190.844,1,0
1705365720923900,961.648,218.44,2.17876,124.19,74.5893,-549.109,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8265,57.8265,1,969.078,194.564,2.06106,190.789,79.7418,-546.256,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8265,57.8265,1,965.458,191.033,1,0
1705365725963000,962.067,218.397,2.17956,124.242,74.5506,-549.191,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8369,57.8369,1,969.449,194.227,2.04131,190.866,79.7039,-546.376,-1.81239,-4.69188,-0.0315209,-0.0817973,0.99615,57.8369,57.8369,1,965.86,190.815,1,0
1705365730871400,962.221,218.305,2.20185,124.291,74.5907,-549.081,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8223,57.8223,1,967.975,194.12,2.08556,190.892,79.7679,-546.202,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8223,57.8223,1,965.188,190.702,1,0
1705365735947200,962.221,218.305,2.20185,124.291,74.5907,-549.081,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8223,57.8223,1,967.975,194.12,2.08556,190.892,79.7679,-546.202,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8223,57.8223,1,965.188,190.702,1,0
1705365740945600,962.422,218.227,2.17045,124.323,74.5872,-549.098,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8248,57.8248,1,968.151,194.268,2.04571,190.929,79.7676,-546.238,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8248,57.8248,1,965.381,190.742,1,0
1705365745853500,962.822,218.126,2.19339,124.399,74.5737,-549.147,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.826,57.826,1,968.469,194.143,2.0021,190.999,79.7837,-546.216,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.826,57.826,1,965.746,190.613,1,0
1705365750859900,962.936,218.081,2.16246,124.416,74.5393,-549.26,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8404,57.8404,1,968.761,193.898,2.01245,191.043,79.729,-546.384,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8404,57.8404,1,965.952,190.446,1,0
1705365755935100,962.936,218.081,2.16246,124.416,74.5393,-549.26,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8404,57.8404,1,968.761,193.898,2.01245,191.043,79.729,-546.384,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8404,57.8404,1,965.952,190.446,1,0
1705365760840300,963.113,218.048,2.17625,124.457,74.5562,-549.177,5.03569,-3.68792,0.0875945,-0.0643218,0.994077,57.8374,57.8374,1,968.943,193.879,2.02915,191.076,79.7249,-546.408,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8374,57.8374,1,966.135,190.417,1,0
1705365765873400,963.567,189.842,2.17676,124.527,74.5582,-549.121,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8337,57.8337,1,969.328,194.028,2.05991,191.139,79.7311,-546.386,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8337,57.8337,1,966.575,174.352,1,0
1705365770836400,963.722,189.802,2.17511,124.56,74.5381,-549.11,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8329,57.8329,1,969.49,194.092,2.02728,191.174,79.7233,-546.374,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8329,57.8329,1,966.737,174.366,1,0
1705365775868300,963.722,189.802,2.17511,124.56,74.5381,-549.11,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8329,57.8329,1,969.49,194.092,2.02728,191.174,79.7233,-546.374,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8329,57.8329,1,966.737,174.366,1,0
1705365780812200,963.961,189.903,2.21674,124.574,74.5072,-549.217,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8371,57.8371,1,969.678,193.819,2.06078,191.205,79.7331,-546.349,-1.84315,-4.69188,-0.0320558,-0.0817973,0.996133,57.8371,57.8371,1,966.955,174.267,1,0
1705365785864200,964.249,189.695,2.18285,124.633,74.5187,-549.139,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8442,57.8442,1,967.73,193.766,2.07748,191.269,79.6619,-546.563,-1.88666,-4.69188,-0.0328121,-0.0817973,0.996109,57.8442,57.8442,1,966.108,174.118,1,0
